Date,Season,Div,HomeTeam,AwayTeam,y,model_p_H,model_p_D,model_p_A,model_mondrian_size_a10,model_mondrian_mask_a10,model_mondrian_size_a20,model_mondrian_mask_a20,model_mondrian_size_a30,model_mondrian_mask_a30,market_p_H,market_p_D,market_p_A,market_mondrian_size_a10,market_mondrian_mask_a10,market_mondrian_size_a20,market_mondrian_mask_a20,market_mondrian_size_a30,market_mondrian_mask_a30
2026-02-01,2025,F1,Nice,Brest,1,0.4193131077699001,0.3011780797733021,0.2795088124567978,3,HDA,3,HDA,1,D,0.4230769230769231,0.2884615384615385,0.2884615384615385,3,HDA,3,HDA,2,DA
2026-02-01,2025,F1,Angers,Metz,0,0.46000268369909103,0.2946636334856803,0.24533368281522866,3,HDA,3,HDA,2,HD,0.4394012554321584,0.29068083051665866,0.26991791405118304,3,HDA,3,HDA,2,HD
2026-02-01,2025,F1,Lyon,Lille,0,0.5668835297323851,0.2022012413532097,0.23091522891440522,3,HDA,3,HDA,1,H,0.4221789883268482,0.2714007782101167,0.306420233463035,3,HDA,3,HDA,2,DA
2026-02-01,2025,I1,Parma,Juventus,2,0.11450165021050684,0.1309481143418278,0.7545502354476653,1,A,1,A,1,A,0.11160318866253321,0.21080602302922932,0.6775907883082375,2,DA,1,A,1,A
2026-02-01,2025,I1,Cremonese,Inter,2,0.10136054833831445,0.08044229002454467,0.8181971616371408,1,A,1,A,1,A,0.08108864479115652,0.18778423004267822,0.7311271251661653,1,A,1,A,1,A
2026-02-01,2025,F1,Toulouse,Auxerre,1,0.4142245301142055,0.3596062278512852,0.2261692420345093,3,HDA,3,HDA,1,D,0.5405405405405406,0.27027027027027023,0.18918918918918926,3,HDA,2,HD,2,HD
2026-02-01,2025,I1,Como,Atalanta,1,0.362497917562599,0.2664783755825982,0.3710237068548028,3,HDA,2,DA,2,DA,0.4069255600117382,0.2942384818546415,0.2988359581336203,3,HDA,3,HDA,2,DA
2026-02-01,2025,E0,Aston Villa,Brentford,2,0.3014672786434674,0.35064561219947377,0.3478871091570589,2,DA,2,DA,2,DA,0.40106951871657753,0.28074866310160435,0.3181818181818182,3,HDA,3,HDA,2,DA
2026-02-02,2025,E0,Sunderland,Burnley,0,0.5143215732920404,0.25273424763581526,0.23294417907214432,3,HDA,3,HDA,2,HD,0.49507489008152494,0.2865433454714282,0.21838176444704682,3,HDA,2,HD,2,HD
2026-02-02,2025,I1,Udinese,Roma,0,0.24809003615647662,0.22970703928789613,0.5222029245556272,2,DA,2,DA,2,DA,0.21864433504441214,0.29585311585697016,0.48550254909861773,2,DA,2,DA,2,DA
2026-02-02,2025,SP1,Mallorca,Sevilla,0,0.35341912508010864,0.28138479590415955,0.3651960790157318,3,HDA,2,DA,2,DA,0.35242290748898675,0.31718061674008813,0.33039647577092507,3,HDA,2,DA,2,DA
2026-02-03,2025,I1,Bologna,Milan,2,0.27974836705615325,0.2452260103956467,0.4750256225482,2,DA,2,DA,2,DA,0.2971246006389776,0.3067092651757188,0.3961661341853035,2,DA,2,DA,2,DA
2026-02-06,2025,E0,Leeds,Nott'm Forest,0,0.509716681991269,0.23936347306723188,0.25091984494149916,3,HDA,3,HDA,2,HD,0.4509283819628648,0.2785145888594165,0.2705570291777188,3,HDA,3,HDA,2,HD
2026-02-06,2025,D1,Union Berlin,Ein Frankfurt,1,0.4787004279315727,0.25246121003992616,0.26883836202850114,3,HDA,3,HDA,2,HD,0.4452054794520548,0.2671232876712329,0.2876712328767123,3,HDA,3,HDA,3,HDA
2026-02-06,2025,F1,Metz,Lille,1,0.10393210732785108,0.1718257853051823,0.7242421073669666,2,DA,1,A,1,A,0.14631673800405492,0.21964406397837352,0.6340391980175716,2,DA,1,A,1,A
2026-02-06,2025,SP1,Celta,Osasuna,2,0.4083463251590729,0.2974398136138916,0.2942138612270355,3,HDA,3,HDA,2,DA,0.45373467112597554,0.28874024526198444,0.25752508361204013,3,HDA,3,HDA,2,HD
2026-02-06,2025,I1,Verona,Pisa,1,0.4514546365412853,0.22897283607559418,0.3195725273831205,3,HDA,3,HDA,2,DA,0.3783122706889524,0.32613126783530366,0.29555646147574394,3,HDA,2,DA,2,DA
2026-02-07,2025,E0,Newcastle,Brentford,2,0.45590940117836,0.2560719847679138,0.2880186140537262,3,HDA,3,HDA,3,HDA,0.4953764861294584,0.2523117569352708,0.2523117569352708,3,HDA,3,HDA,2,HD
2026-02-07,2025,D1,Freiburg,Werder Bremen,0,0.4266201086825165,0.30151812140697604,0.2718617699105075,3,HDA,3,HDA,1,D,0.4509283819628648,0.2785145888594165,0.2705570291777188,3,HDA,3,HDA,2,HD
2026-02-07,2025,D1,Mainz,Augsburg,0,0.5143306698104539,0.2685158768738545,0.21715345331569155,3,HDA,2,HD,2,HD,0.49533204157125243,0.25569843227056543,0.24896952615818213,3,HDA,3,HDA,2,HD
2026-02-07,2025,D1,St Pauli,Stuttgart,0,0.17970660061081348,0.1722035233348083,0.6480898760543782,2,DA,1,A,1,A,0.1895352559438931,0.2429939178767861,0.5674708261793209,2,DA,2,DA,2,DA
2026-02-07,2025,D1,Wolfsburg,Dortmund,2,0.24143631396537552,0.19972026050507635,0.5588434255295481,2,DA,2,DA,1,A,0.22519656132407376,0.21843546363997915,0.5563679750359471,2,DA,1,A,1,A
2026-02-07,2025,D1,Heidenheim,Hamburg,2,0.29774203009182126,0.31335692663917164,0.3889010432690071,2,DA,2,DA,2,DA,0.3371104815864023,0.2776203966005666,0.3852691218130311,3,HDA,2,DA,2,DA
2026-02-07,2025,D1,M'gladbach,Leverkusen,1,0.29873873583905314,0.2522470505384833,0.4490142136224636,2,DA,2,DA,2,DA,0.2795282845034089,0.2568638290031325,0.4636078864934587,2,DA,2,DA,2,DA
2026-02-07,2025,SP1,Barcelona,Mallorca,0,0.8829164636569689,0.06833130223052654,0.048752234112504636,1,H,1,H,1,H,0.8184578920079995,0.1097696466928375,0.071772461299163,1,H,1,H,1,H
2026-02-07,2025,SP1,Sociedad,Elche,0,0.581212239897616,0.20460028066039923,0.21418747944198488,3,HDA,2,HD,1,H,0.5772208925805997,0.2322962128678023,0.1904828945515979,3,HDA,2,HD,1,H
2026-02-07,2025,F1,Nantes,Lyon,2,0.1941305456796451,0.24002680897792605,0.5658426453424289,2,DA,2,DA,2,DA,0.2007648183556405,0.254302103250478,0.5449330783938815,2,DA,2,DA,2,DA
2026-02-07,2025,I1,Genoa,Napoli,2,0.24324326257447823,0.33541981366754686,0.4213369237579749,2,DA,2,DA,2,DA,0.23153252480705622,0.3164277839029769,0.45203969128996696,2,DA,2,DA,2,DA
2026-02-07,2025,F1,Lens,Rennes,0,0.5697609016370505,0.24089738008685768,0.18934171827609186,3,HDA,2,HD,2,HD,0.5848930481283423,0.2256016042780748,0.1895053475935829,3,HDA,2,HD,1,H
2026-02-07,2025,E0,Man United,Tottenham,0,0.5651338016221851,0.19820470812611718,0.23666149025169775,3,HDA,3,HDA,1,H,0.5908776779543884,0.21008984105044914,0.19903248099516235,3,HDA,1,H,1,H
2026-02-07,2025,E0,Bournemouth,Aston Villa,1,0.39696685071240145,0.23706446941292986,0.3659686798746687,3,HDA,3,HDA,2,DA,0.33962264150943394,0.26415094339622647,0.3962264150943397,3,HDA,2,DA,2,DA
2026-02-07,2025,I1,Fiorentina,Torino,1,0.6048127232547783,0.21062443522738114,0.18456284151784058,3,HDA,2,HD,1,H,0.5533013648100332,0.2552563629656953,0.1914422722242715,3,HDA,2,HD,2,HD
2026-02-07,2025,E0,Burnley,West Ham,2,0.3258453212426507,0.41010324924876546,0.26405142950858385,3,HDA,2,DA,1,D,0.2982193064667292,0.2579194001874414,0.4438612933458294,2,DA,2,DA,2,DA
2026-02-07,2025,E0,Fulham,Everton,2,0.45541862331954575,0.3051441953352719,0.23943718134518238,3,HDA,3,HDA,2,HD,0.4509283819628648,0.2785145888594165,0.2705570291777188,3,HDA,3,HDA,2,HD
2026-02-07,2025,E0,Wolves,Chelsea,2,0.19553973363458316,0.16583712893239047,0.6386231374330263,2,DA,1,A,1,A,0.18812989921612544,0.22396416573348263,0.587905935050392,2,DA,1,A,1,A
2026-02-07,2025,E0,Arsenal,Sunderland,0,0.7862866882596407,0.11665533135368432,0.09705798038667499,1,H,1,H,1,H,0.7564469914040116,0.15759312320916902,0.08595988538681941,1,H,1,H,1,H
2026-02-07,2025,F1,Brest,Lorient,0,0.4470646546165748,0.30357264567695125,0.24936269970647396,3,HDA,3,HDA,1,D,0.412573673870334,0.31630648330058936,0.27111984282907664,3,HDA,3,HDA,1,D
2026-02-08,2025,F1,Angers,Toulouse,0,0.2289270094356832,0.27812855606888065,0.4929444344954361,2,DA,2,DA,2,DA,0.26882144264879776,0.30350808040993305,0.4276704769412693,2,DA,2,DA,2,DA
2026-02-08,2025,F1,Nice,Monaco,1,0.20223327583769785,0.2056893916633544,0.5920773324989478,2,DA,2,DA,1,A,0.2781844802342606,0.2489019033674963,0.472913616398243,2,DA,2,DA,2,DA
2026-02-08,2025,D1,Bayern Munich,Hoffenheim,0,0.7161813591772723,0.15812649304051676,0.12569214778221094,2,HD,1,H,1,H,0.7874015748031498,0.11811023622047241,0.09448818897637791,1,H,1,H,1,H
2026-02-08,2025,F1,Auxerre,Paris FC,1,0.4331953396440941,0.2664608875971768,0.3003437727587291,3,HDA,3,HDA,2,DA,0.38651050080775445,0.28695476575121165,0.32653473344103395,3,HDA,2,DA,2,DA
2026-02-08,2025,SP1,Sevilla,Girona,1,0.5092455744743347,0.2803507447242737,0.2104036808013916,3,HDA,2,HD,2,HD,0.4713493530499075,0.277264325323475,0.2513863216266174,3,HDA,3,HDA,2,HD
2026-02-08,2025,I1,Juventus,Lazio,1,0.7635991402656032,0.13596133583870523,0.10043952389569155,1,H,1,H,1,H,0.6744842179509788,0.21283724210897542,0.11267853994004581,2,HD,1,H,1,H
2026-02-08,2025,D1,FC Koln,RB Leipzig,2,0.31466493010520935,0.23928406834602356,0.4460510015487671,3,HDA,2,DA,2,DA,0.2799712849964106,0.2440775305096913,0.475951184493898,2,DA,2,DA,2,DA
2026-02-08,2025,I1,Sassuolo,Inter,2,0.13243286410296606,0.12039531112011753,0.7471718247769163,1,A,1,A,1,A,0.14627717988139682,0.21128925982868435,0.6424335602899188,2,DA,1,A,1,A
2026-02-08,2025,I1,Lecce,Udinese,0,0.4337382485348508,0.2991660148153897,0.2670957366497595,3,HDA,3,HDA,1,D,0.3289066688662515,0.344454984121747,0.3266383470120015,3,HDA,2,DA,2,DA
2026-02-08,2025,F1,Paris SG,Marseille,0,0.6769845879976574,0.1990518957659037,0.12396351623643886,2,HD,2,HD,1,H,0.6544502617801048,0.18848167539267013,0.15706806282722513,1,H,1,H,1,H
2026-02-08,2025,SP1,Ath Bilbao,Levante,0,0.54512021488904,0.30882482340224876,0.14605496170871132,2,HD,2,HD,2,HD,0.5958549222797929,0.2383419689119171,0.1658031088082901,2,HD,2,HD,1,H
2026-02-08,2025,E0,Liverpool,Man City,2,0.5102059093056348,0.18671625296127042,0.30307783773309477,3,HDA,3,HDA,2,HA,0.4467353951890034,0.2405498281786942,0.3127147766323024,3,HDA,3,HDA,2,HA
2026-02-08,2025,E0,Brighton,Crystal Palace,2,0.3997109174556087,0.30661054292980094,0.2936785396145904,3,HDA,3,HDA,2,DA,0.4322033898305085,0.28813559322033905,0.2796610169491526,3,HDA,3,HDA,2,HD
2026-02-08,2025,SP1,Alaves,Getafe,2,0.43377920985221863,0.28742584586143494,0.27879494428634644,3,HDA,3,HDA,1,D,0.388154189727158,0.3615885037382271,0.250257306534615,3,HDA,2,DA,1,D
2026-02-08,2025,SP1,Ath Madrid,Betis,2,0.6827430129051208,0.1913454681634903,0.12591151893138885,2,HD,2,HD,1,H,0.6373607140773585,0.1985881803862085,0.1640511055364331,2,HD,1,H,1,H
2026-02-08,2025,I1,Bologna,Parma,2,0.6313784624430766,0.2304605807295355,0.13816095682738785,2,HD,2,HD,2,HD,0.5848192376901685,0.24292491411745465,0.17225584819237683,2,HD,2,HD,2,HD
2026-02-08,2025,SP1,Valencia,Real Madrid,2,0.16311753039237156,0.12817464959881678,0.7087078200088116,1,A,1,A,1,A,0.19961114711600772,0.22575070209548492,0.5746381507885074,2,DA,2,DA,1,A
2026-02-08,2025,F1,Le Havre,Strasbourg,0,0.26428223443872434,0.2425768447690262,0.49314092079224947,2,DA,2,DA,2,DA,0.2296155835200828,0.2615066367867609,0.5088777796931563,2,DA,2,DA,2,DA
2026-02-09,2025,SP1,Villarreal,Espanol,0,0.5966724664468696,0.2016906708226998,0.20163686273043063,3,HDA,2,HD,1,H,0.5503745604647607,0.238036997401009,0.2115884421342302,3,HDA,2,HD,1,H
2026-02-09,2025,I1,Roma,Cagliari,0,0.6767156468065214,0.2081731331283922,0.11511122006508634,2,HD,2,HD,1,H,0.6417212738428149,0.2316457281188697,0.1266329980383154,2,HD,2,HD,1,H
2026-02-09,2025,I1,Atalanta,Cremonese,0,0.6072642116656272,0.16855789469841279,0.22417789363596002,3,HDA,1,H,1,H,0.6866642573183954,0.1966028189374774,0.1167329237441272,1,H,1,H,1,H
2026-02-10,2025,E0,Chelsea,Leeds,1,0.7157233953475952,0.16802236437797546,0.11625424027442932,2,HD,1,H,1,H,0.617499051336933,0.21819250543776145,0.16430844322530563,2,HD,1,H,1,H
2026-02-10,2025,E0,Everton,Bournemouth,2,0.3842184658115645,0.2683207174635147,0.3474608167249208,3,HDA,2,DA,2,DA,0.412573673870334,0.2711198428290766,0.3163064833005894,3,HDA,3,HDA,2,DA
2026-02-10,2025,E0,Tottenham,Newcastle,2,0.3084397545784529,0.2338578428222122,0.4577024025993349,3,HDA,2,DA,2,DA,0.3180515759312321,0.2578796561604584,0.4240687679083095,3,HDA,2,DA,2,DA
2026-02-10,2025,E0,West Ham,Man United,1,0.2506293542401781,0.20287058340591566,0.5465000623539062,2,DA,2,DA,1,A,0.21992238033635184,0.21992238033635184,0.5601552393272964,2,DA,1,A,1,A
2026-02-11,2025,E0,Aston Villa,Brighton,0,0.5232659578323364,0.25660908222198486,0.2201249599456787,3,HDA,2,HD,2,HD,0.45327754532775455,0.25383542538354253,0.29288702928870297,3,HDA,3,HDA,3,HDA
2026-02-11,2025,E0,Crystal Palace,Burnley,2,0.6184054613113403,0.2475779950618744,0.13401654362678528,2,HD,2,HD,2,HD,0.6538661131292165,0.21069019200830302,0.13544369486248053,2,HD,1,H,1,H
2026-02-11,2025,E0,Man City,Fulham,0,0.7868768807314896,0.11714258394070219,0.09598053532780812,1,H,1,H,1,H,0.6999830307144069,0.1730867130493806,0.1269302562362124,1,H,1,H,1,H
2026-02-11,2025,E0,Nott'm Forest,Wolves,1,0.6684626540083484,0.19957902132210198,0.1319583246695496,2,HD,2,HD,1,H,0.5397018169034341,0.24217389220025892,0.21812429089630703,3,HDA,2,HD,2,HD
2026-02-11,2025,E0,Sunderland,Liverpool,2,0.26072680950164795,0.14082205295562744,0.5984511375427246,1,A,1,A,1,A,0.21674298844580614,0.24697293157114222,0.5362840799830517,2,DA,2,DA,2,DA
2026-02-12,2025,E0,Brentford,Arsenal,1,0.37293942095610105,0.20041728613895388,0.426643292904945,3,HDA,2,DA,1,A,0.1877107530910453,0.2502810041213938,0.562008242787561,2,DA,2,DA,2,DA
2026-02-13,2025,F1,Rennes,Paris SG,0,0.12227565124989198,0.14473361747415778,0.7329907312759503,1,A,1,A,1,A,0.1258926209997355,0.1798466014281936,0.6942607775720709,1,A,1,A,1,A
2026-02-13,2025,I1,Pisa,Milan,2,0.1368743499647729,0.22849209947127253,0.6346335505639545,2,DA,2,DA,2,DA,0.1507199401608178,0.2415383656423362,0.607741694196846,2,DA,2,DA,2,DA
2026-02-13,2025,SP1,Elche,Osasuna,1,0.2586479860141273,0.3694962969272225,0.37185571705865017,2,DA,2,DA,2,DA,0.33094669848846464,0.29992044550517105,0.36913285600636436,3,HDA,2,DA,2,DA
2026-02-13,2025,F1,Monaco,Nantes,0,0.6611966239540008,0.22130189500088443,0.11750148104511475,2,HD,2,HD,2,HD,0.6658656253129068,0.1990587764093321,0.135075598277761,2,HD,1,H,1,H
2026-02-13,2025,D1,Dortmund,Mainz,0,0.49047037959098816,0.3346182107925415,0.17491140961647034,3,HDA,2,HD,2,HD,0.5746381507885074,0.22575070209548492,0.19961114711600772,3,HDA,2,HD,1,H
2026-02-14,2025,F1,Paris FC,Lens,2,0.2604006826877594,0.28790152072906494,0.45169779658317566,2,DA,2,DA,2,DA,0.24786635191574355,0.26911203922280735,0.4830216088614491,2,DA,2,DA,2,DA
2026-02-14,2025,D1,Stuttgart,FC Koln,0,0.7236079250153337,0.1628848390481693,0.11350723593649703,2,HD,1,H,1,H,0.6306306306306306,0.1891891891891892,0.1801801801801801,1,H,1,H,1,H
2026-02-14,2025,SP1,Real Madrid,Sociedad,0,0.742354312512876,0.15493864629097673,0.10270704119614726,2,HD,1,H,1,H,0.6690140845070424,0.19718309859154923,0.13380281690140844,1,H,1,H,1,H
2026-02-14,2025,SP1,Sevilla,Alaves,1,0.4259356089215162,0.31480816944861917,0.2592562216298646,3,HDA,3,HDA,1,D,0.441351150705271,0.3272086117297699,0.2314402375649592,3,HDA,2,HD,2,HD
2026-02-14,2025,SP1,Getafe,Villarreal,0,0.39307355880737305,0.32374662160873413,0.2831798195838928,3,HDA,2,DA,1,D,0.3043352481712609,0.3369425961896103,0.3587221556391288,3,HDA,2,DA,2,DA
2026-02-14,2025,D1,Ein Frankfurt,M'gladbach,0,0.47034161582080103,0.3093619002496913,0.22029648392950768,3,HDA,2,HD,2,HD,0.4337464251668255,0.2726406101048618,0.2936129647283127,3,HDA,3,HDA,3,HDA
2026-02-14,2025,F1,Lille,Brest,1,0.6422183013292894,0.21419984421431787,0.14358185445639274,2,HD,2,HD,1,H,0.5963302752293579,0.24464831804281342,0.15902140672782872,2,HD,2,HD,2,HD
2026-02-14,2025,SP1,Espanol,Celta,1,0.3003595769405365,0.3036479353904724,0.3959924876689911,2,DA,2,DA,2,DA,0.35872215563912885,0.30433524817126084,0.33694259618961026,3,HDA,2,DA,2,DA
2026-02-14,2025,D1,Werder Bremen,Bayern Munich,2,0.16634134452517793,0.06888459417567866,0.7647740612991434,1,A,1,A,1,A,0.11856986501276903,0.15176942721634443,0.7296607077708865,1,A,1,A,1,A
2026-02-14,2025,D1,Leverkusen,St Pauli,0,0.7141966766551384,0.18046417697918282,0.1053391463656787,2,HD,1,H,1,H,0.62175570600863,0.21969658895916944,0.15854770503220061,2,HD,1,H,1,H
2026-02-14,2025,I1,Como,Fiorentina,2,0.45987004726931524,0.342939143522667,0.19719080920801774,3,HDA,2,HD,2,HD,0.5551659654043947,0.25274661056568487,0.19208742402992052,3,HDA,2,HD,2,HD
2026-02-14,2025,I1,Lazio,Atalanta,2,0.2874333985189558,0.24480868906923,0.4677579124118142,2,DA,2,DA,2,DA,0.2713955281418658,0.2968388589051658,0.4317656129529684,2,DA,2,DA,2,DA
2026-02-14,2025,I1,Inter,Juventus,0,0.36621546745300293,0.39212799072265625,0.24165654182434082,3,HDA,2,DA,1,D,0.4637336504161712,0.2925089179548157,0.2437574316290131,3,HDA,3,HDA,2,HD
2026-02-14,2025,D1,Hamburg,Union Berlin,0,0.38767576217651367,0.2834699749946594,0.3288542628288269,3,HDA,2,DA,2,DA,0.4121260154547256,0.2916584109371904,0.296215573608084,3,HDA,3,HDA,2,DA
2026-02-14,2025,D1,Hoffenheim,Freiburg,0,0.5678034170953892,0.21100788365269227,0.22118869925191853,3,HDA,2,HD,1,H,0.5470357209650272,0.2426594351973069,0.2103048438376659,3,HDA,2,HD,2,HD
2026-02-14,2025,F1,Marseille,Strasbourg,1,0.40363606236195937,0.30886172109018095,0.2875022165478597,3,HDA,3,HDA,2,DA,0.46128040257198777,0.25216662007268664,0.28655297735532564,3,HDA,3,HDA,2,HD
2026-02-15,2025,I1,Parma,Verona,0,0.3946408747029565,0.32109949949680267,0.28425962580024083,3,HDA,2,DA,2,DA,0.4210526315789474,0.3157894736842105,0.2631578947368421,3,HDA,3,HDA,1,D
2026-02-15,2025,SP1,Levante,Valencia,2,0.3479121120028429,0.2755960955860558,0.3764917924111013,3,HDA,2,DA,2,DA,0.3516483516483517,0.29670329670329676,0.3516483516483517,3,HDA,2,DA,2,DA
2026-02-15,2025,SP1,Vallecano,Ath Madrid,0,0.1404258906841278,0.25766822695732117,0.601905882358551,2,DA,2,DA,2,DA,0.21052631578947362,0.26315789473684215,0.5263157894736843,2,DA,2,DA,2,DA
2026-02-15,2025,D1,RB Leipzig,Wolfsburg,1,0.667420099190177,0.16829496872864616,0.1642849320811768,2,HD,1,H,1,H,0.6295180722891567,0.1987951807228915,0.1716867469879518,2,HD,1,H,1,H
2026-02-15,2025,D1,Augsburg,Heidenheim,0,0.4692019433916484,0.3009065822172127,0.2298914743911389,3,HDA,3,HDA,2,HD,0.49833887043189373,0.25249169435215946,0.24916943521594684,3,HDA,3,HDA,2,HD
2026-02-15,2025,I1,Cremonese,Genoa,1,0.277953586639357,0.37315579136741783,0.3488906219932252,2,DA,2,DA,2,DA,0.2846625766871166,0.3239263803680982,0.3914110429447853,2,DA,2,DA,2,DA
2026-02-15,2025,SP1,Mallorca,Betis,2,0.29688512394174565,0.2506683394113678,0.45244653664688655,2,DA,2,DA,2,DA,0.33009708737864074,0.29708737864077667,0.37281553398058254,3,HDA,2,DA,2,DA
2026-02-15,2025,I1,Udinese,Sassuolo,2,0.3915379164081191,0.2767117403957766,0.33175034319610425,3,HDA,2,DA,2,DA,0.37037037037037046,0.31481481481481477,0.31481481481481477,3,HDA,2,DA,2,DA
2026-02-15,2025,SP1,Oviedo,Ath Bilbao,2,0.2710973226351531,0.23680705106310926,0.4920956263017376,2,DA,2,DA,2,DA,0.28695476575121165,0.32653473344103395,0.38651050080775445,2,DA,2,DA,2,DA
2026-02-15,2025,F1,Le Havre,Toulouse,0,0.29564947770981426,0.33361939590035067,0.3707311263898351,2,DA,2,DA,2,DA,0.27391471379177873,0.3092585478294276,0.41682673837879375,2,DA,2,DA,2,DA
2026-02-15,2025,I1,Napoli,Roma,1,0.4237242765344464,0.2605079490097746,0.315767774455779,3,HDA,3,HDA,2,DA,0.3772968558595345,0.3368721927317272,0.2858309514087382,3,HDA,2,DA,1,D
2026-02-15,2025,F1,Lorient,Angers,0,0.5456418395042419,0.22988298535346985,0.2244751751422882,3,HDA,2,HD,2,HD,0.48488008342022954,0.3050052137643378,0.21011470281543268,3,HDA,2,HD,2,HD
2026-02-15,2025,F1,Lyon,Nice,0,0.4030778883970413,0.3249941073359815,0.27192800426697716,3,HDA,3,HDA,1,D,0.5275084060230983,0.2532040348910871,0.2192875590858145,3,HDA,2,HD,2,HD
2026-02-15,2025,F1,Metz,Auxerre,2,0.30174552495045887,0.26978247553758394,0.4284719995119572,2,DA,2,DA,2,DA,0.31481481481481477,0.31481481481481477,0.37037037037037046,3,HDA,2,DA,2,DA
2026-02-15,2025,I1,Torino,Bologna,2,0.3140270505555585,0.2931990114807788,0.39277393796366267,3,HDA,2,DA,2,DA,0.32613126783530366,0.29555646147574394,0.3783122706889524,3,HDA,2,DA,2,DA
2026-02-16,2025,SP1,Girona,Barcelona,0,0.11910274145981836,0.11465408164234642,0.7662431768978352,1,A,1,A,1,A,0.12588995431910774,0.16420428824231442,0.7099057574385778,1,A,1,A,1,A
2026-02-16,2025,I1,Cagliari,Lecce,2,0.42955007509067544,0.32263236757170605,0.2478175573376185,3,HDA,3,HDA,1,D,0.39325842696629215,0.33707865168539325,0.26966292134831465,3,HDA,2,DA,1,D
2026-02-18,2025,SP1,Levante,Villarreal,2,0.2886464721771197,0.27713568346883755,0.43421784435404276,2,DA,2,DA,2,DA,0.24516129032258072,0.25161290322580643,0.503225806451613,2,DA,2,DA,2,DA
2026-02-18,2025,E0,Wolves,Arsenal,1,0.08516409675910709,0.10989654399839997,0.8049393592424929,1,A,1,A,1,A,0.07885055185442971,0.14557024957740872,0.7755791985681616,1,A,1,A,1,A
2026-02-18,2025,I1,Milan,Como,1,0.3782202230823173,0.29214127612956026,0.32963850078812246,3,HDA,2,DA,2,DA,0.36585365853658536,0.3170731707317073,0.3170731707317073,3,HDA,2,DA,2,DA
2026-02-20,2025,D1,Mainz,Hamburg,1,0.411059653099796,0.2907790964377465,0.2981612504624575,3,HDA,3,HDA,2,DA,0.4543429844097996,0.2806236080178174,0.2650334075723831,3,HDA,3,HDA,2,HD
2026-02-20,2025,SP1,Ath Bilbao,Elche,0,0.556237851549483,0.2196454307595448,0.2241167176909722,3,HDA,2,HD,2,HD,0.5594817432273262,0.2502944640753828,0.1902237926972909,3,HDA,2,HD,2,HD
2026-02-20,2025,F1,Brest,Marseille,0,0.20919480296388857,0.22825925862016502,0.5625459384159465,2,DA,2,DA,2,DA,0.2410737555381809,0.2507167057597081,0.5082095387021109,2,DA,2,DA,2,DA
2026-02-20,2025,I1,Sassuolo,Verona,0,0.519559538980147,0.2840773634279953,0.19636309759185772,3,HDA,2,HD,2,HD,0.5439668439257036,0.2767831294092551,0.1792500266650413,2,HD,2,HD,2,HD
2026-02-21,2025,I1,Lecce,Inter,2,0.13982015743985654,0.10604257057575456,0.7541372719843888,1,A,1,A,1,A,0.14532871972318342,0.22491349480968853,0.6297577854671281,2,DA,1,A,1,A
2026-02-21,2025,D1,FC Koln,Hoffenheim,1,0.2381474709234755,0.21785165694134917,0.5440008721351753,2,DA,2,DA,1,A,0.290644529428225,0.2485775580636134,0.4607779125081616,2,DA,2,DA,2,DA
2026-02-21,2025,D1,Union Berlin,Leverkusen,0,0.31519976258277893,0.2631987929344177,0.42160144448280334,3,HDA,2,DA,2,DA,0.2974683544303798,0.2974683544303798,0.4050632911392405,2,DA,2,DA,2,DA
2026-02-21,2025,E0,Man City,Newcastle,0,0.6744217671626279,0.17753286130628404,0.14804537153108802,2,HD,1,H,1,H,0.6080778339627473,0.20098572617295016,0.19093643986430264,3,HDA,1,H,1,H
2026-02-21,2025,E0,Aston Villa,Leeds,1,0.577589171456968,0.17408231419570191,0.24832851434733016,3,HDA,2,HA,1,H,0.517875474669351,0.2632533662902535,0.2188711590403955,3,HDA,2,HD,2,HD
2026-02-21,2025,E0,Brentford,Brighton,2,0.4094310402870178,0.27611076831817627,0.3144581913948059,3,HDA,3,HDA,2,DA,0.4134954884268341,0.2797175362887407,0.3067869752844253,3,HDA,3,HDA,2,DA
2026-02-21,2025,E0,Chelsea,Burnley,1,0.7266396880149841,0.14303460717201233,0.13032570481300354,1,H,1,H,1,H,0.7612456747404845,0.15224913494809691,0.08650519031141861,1,H,1,H,1,H
